id,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,mng_win,mng_draw,mng_loss,mng_underdog_win,mng_underdog_draw,mng_clean_sheets,mng_goals_scored,total_points,in_dreamteam,now_cost,ep_this,ep_next,selected_by_percent,expected_goals_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,starts_per_90,clean_sheets_per_90,name,team_name,position
195,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,43,0.0,0.0,0.0,0.0,0.02,1.39,2.0,1.0,0.0,Chadi Riad Dnanou,Crystal Palace,DEF
196,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,43,0.0,0.5,0.1,0.0,0.03,2.14,2.07,0.92,0.23,Nathaniel Clyne,Crystal Palace,DEF
197,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malcolm Ebiowei,Crystal Palace,MID
198,false,45,0,0,0,1,0,0,0,0,0,0,0,1,0.0,10.7,5.0,1.5,0,0.05,0.02,0.07,1.09,0,0,0,0,0,0,0,1,false,51,0.0,-0.5,0.2,0.25,0.29,2.37,1.91,0.64,0.0,Odsonne Edouard,Leicester,FWD
199,false,90,0,0,0,2,0,0,0,0,0,0,0,14,12.4,6.8,65.0,8.4,1,0.41,0.05,0.46,1.59,0,0,0,0,0,0,0,2,false,67,0.0,3.5,8.0,0.28,0.43,1.17,0.94,1.03,0.37,Eberechi Eze,Crystal Palace,MID
200,false,90,0,0,0,2,0,0,0,1,0,0,0,9,21.0,2.6,0.0,2.4,1,0.00,0.02,0.02,1.59,0,0,0,0,0,0,0,0,false,47,0.0,5.5,8.7,0.06,0.1,1.31,1.19,1.0,0.33,Marc Guéhi,Crystal Palace,DEF
201,false,90,0,0,0,2,0,0,0,0,0,3,0,5,26.4,0.0,0.0,2.6,1,0.00,0.00,0.00,1.59,0,0,0,0,0,0,0,2,false,46,0.0,10.5,13.5,0.0,0.0,1.3,1.18,1.0,0.32,Dean Henderson,Crystal Palace,GKP
202,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,42,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Rob Holding,Crystal Palace,DEF
203,false,83,0,0,0,2,0,0,0,0,0,0,0,10,14.2,14.0,4.0,3.2,1,0.00,0.05,0.05,1.59,0,0,0,0,0,0,0,2,false,49,0.0,0.0,0.0,0.05,0.17,1.31,1.21,1.05,0.39,Will Hughes,Crystal Palace,MID
204,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,42,0.5,0.0,0.3,0.0,0.0,1.85,2.43,1.0,0.0,Sam Johnstone,Wolves,GKP
205,false,69,0,0,0,1,0,0,0,1,0,0,0,2,7.8,25.0,4.0,3.7,1,0.00,0.06,0.06,0.64,0,0,0,0,0,0,0,1,false,51,0.0,1.5,0.1,0.08,0.17,1.49,1.48,0.93,0.28,Daichi Kamada,Crystal Palace,MID
206,false,16,0,0,0,1,0,0,0,0,0,0,0,7,3.4,14.4,0.0,1.8,0,0.00,0.32,0.32,0.95,0,0,0,0,0,0,0,1,false,48,0.0,3.5,0.0,0.06,0.14,1.23,1.11,1.05,0.29,Jefferson Lerma Solís,Crystal Palace,MID
207,false,45,0,0,0,1,0,0,0,0,0,0,0,1,0.0,3.1,4.0,0.7,1,0.00,0.01,0.01,0.50,0,0,0,0,0,0,0,1,false,75,0.0,0.5,5.6,0.48,0.57,1.28,1.18,1.06,0.3,Jean-Philippe Mateta,Crystal Palace,FWD
208,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,44,0.0,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,Matheus França de Oliveira,Crystal Palace,MID
209,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,39,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,Remi Matthews,Crystal Palace,GKP
210,false,90,0,0,0,2,0,0,0,0,0,0,0,6,13.8,27.0,6.0,4.7,1,0.12,0.03,0.15,1.59,0,0,0,0,0,0,0,1,false,48,0.0,6.5,2.0,0.05,0.17,1.3,1.16,1.05,0.38,Tyrick Mitchell,Crystal Palace,DEF
211,false,90,0,1,0,2,0,0,0,0,0,0,0,11,12.2,13.4,6.0,3.2,1,0.00,0.02,0.02,1.59,0,0,0,0,0,0,0,4,false,51,0.0,6.5,16.1,0.16,0.25,1.24,1.08,1.04,0.35,Daniel Muñoz,Crystal Palace,DEF
212,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,David Ozoh,Crystal Palace,MID
213,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jesurun Rak-Sakyi,Crystal Palace,MID
214,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,46,0.0,0.0,0.0,0.16,0.29,1.45,2.84,0.0,0.0,Jeffrey Schlupp,Crystal Palace,MID
215,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,43,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Joel Ward,Crystal Palace,DEF
216,false,73,0,0,0,1,0,0,0,0,0,0,0,18,14.2,1.8,18.0,3.4,1,0.09,0.02,0.11,0.64,0,0,0,0,0,0,0,2,false,47,0.0,2.5,0.1,0.03,0.18,1.29,1.18,1.07,0.21,Adam Wharton,Crystal Palace,MID
217,false,62,0,0,0,2,0,0,0,0,0,0,0,2,2.4,3.2,5.0,1.1,1,0.14,0.01,0.15,1.13,0,0,0,0,0,0,0,2,false,51,2.0,1.0,0.5,0.15,0.2,1.2,1.23,1.09,0.41,Abdoulaye Doucouré,Everton,MID
218,false,14,0,0,0,1,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.07,0,0,0,0,0,0,0,1,false,51,2.0,1.0,7.4,0.52,0.54,1.04,1.66,0.78,0.2,Norberto Bercique Gomes Betuncal,Everton,FWD
219,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,48,2.0,1.0,1.6,0.04,0.05,1.05,1.0,1.0,0.35,Jarrad Branthwaite,Everton,DEF
220,false,75,0,0,0,2,0,0,0,0,0,0,0,5,0.0,1.8,6.0,0.8,1,0.00,0.01,0.01,1.36,0,0,0,0,0,0,0,2,false,54,0.0,0.0,1.1,0.35,0.39,1.33,0.97,1.09,0.46,Dominic Calvert-Lewin,Everton,FWD
221,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,43,0.0,-1.0,0.0,0.28,0.28,1.98,1.84,0.92,0.0,Séamus Coleman,Everton,DEF
222,false,90,0,0,0,3,0,0,0,0,0,0,0,6,2.4,2.8,3.0,0.8,1,0.02,0.01,0.03,1.43,0,0,0,0,0,0,0,2,false,48,4.5,3.5,0.3,0.04,0.11,1.22,1.31,1.03,0.32,Idrissa Gueye,Everton,MID
223,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,49,2.0,1.0,0.0,0.01,0.11,1.09,1.26,0.94,0.21,James Garner,Everton,MID
224,false,84,0,0,0,2,0,0,0,0,0,0,0,9,9.8,16.3,32.0,5.8,1,0.14,0.26,0.40,1.36,0,0,0,0,0,0,0,2,false,52,6.0,5.0,0.2,0.18,0.32,1.42,1.32,1.02,0.24,Jack Harrison,Everton,MID
225,false,5,0,0,0,1,0,0,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.07,0,0,0,0,0,0,0,1,false,40,0.0,0.0,0.1,0.0,0.0,1.26,18.0,0.0,0.0,Mason Holgate,Everton,DEF
226,false,90,0,0,0,3,0,0,0,0,0,0,0,6,18.8,2.5,10.0,3.1,1,0.14,0.01,0.15,1.43,0,0,0,0,0,0,0,2,false,43,0.5,-0.5,0.8,0.04,0.07,1.77,2.5,0.77,0.0,Tim Iroegbunam,Everton,MID
227,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,39,0.0,-1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,João Neves Virgínia,Everton,GKP
228,false,90,0,0,0,3,0,0,0,0,0,0,0,0,12.2,0.4,4.0,1.7,1,0.01,0.01,0.02,1.43,0,0,0,0,0,0,0,1,false,39,0.0,-1.0,4.1,0.05,0.05,1.6,1.88,1.0,0.22,Michael Keane,Everton,DEF
229,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,49,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,Neal Maupay,Everton,FWD
230,false,90,0,0,0,3,0,0,0,0,0,0,0,8,9.2,19.7,0.0,2.9,1,0.00,0.16,0.16,1.43,0,0,0,0,0,0,0,2,false,51,0.0,-0.5,1.2,0.07,0.38,1.4,1.66,1.03,0.32,Dwight McNeil,Everton,MID
231,false,90,0,0,0,3,0,0,0,0,0,0,0,-5,4.8,1.2,2.0,0.8,1,0.00,0.00,0.00,1.43,0,0,0,0,0,0,0,1,false,44,2.0,0.8,8.5,0.01,0.07,1.17,1.22,1.03,0.3,Vitalii Mykolenko,Everton,DEF
232,false,27,0,0,0,1,0,0,0,0,0,0,0,3,5.0,0.2,2.0,0.7,0,0.00,0.00,0.00,0.30,0,0,0,0,0,0,0,1,false,52,0.0,0.0,0.9,0.17,0.22,1.15,0.96,1.06,0.53,Iliman Ndiaye,Everton,FWD
233,false,90,1,0,0,1,0,0,0,0,0,0,3,38,48.2,4.3,33.0,8.6,1,0.55,0.01,0.56,2.46,0,0,0,0,0,0,0,10,false,48,0.0,0.0,2.1,0.15,0.17,1.48,1.75,1.17,0.17,Amadou Onana,Aston Villa,MID
234,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,44,0.0,-1.0,0.0,0.05,0.27,1.41,1.45,0.0,0.0,Nathan Patterson,Everton,DEF
235,false,90,0,0,0,3,0,0,0,0,0,2,0,2,23.8,0.0,0.0,2.4,1,0.00,0.02,0.02,1.43,0,0,0,0,0,0,0,1,false,51,2.5,1.5,18.2,0.0,0.01,1.22,1.24,1.0,0.31,Jordan Pickford,Everton,GKP
236,false,90,0,0,0,3,0,0,0,1,0,0,0,-4,17.4,10.8,4.0,3.2,1,0.01,0.01,0.02,1.43,0,0,0,0,0,0,0,0,false,49,2.0,1.0,3.6,0.04,0.11,1.22,1.25,1.0,0.31,James Tarkowski,Everton,DEF
237,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,49,0.0,-1.0,0.0,0.57,0.57,0.0,0.0,0.0,0.0,Youssef Ramalho Chermiti,Everton,FWD
238,false,65,0,0,0,3,0,0,0,0,1,0,0,-10,9.8,15.2,0.0,2.5,1,0.00,0.17,0.17,1.23,0,0,0,0,0,0,0,-2,false,44,0.5,-0.5,1.9,0.02,0.13,1.26,1.28,0.99,0.41,Ashley Young,Everton,DEF
239,false,77,0,0,1,0,0,0,0,0,0,0,0,5,1.0,3.8,14.0,1.9,1,0.10,0.02,0.12,1.57,0,0,0,0,0,0,0,3,false,46,0.4,0.0,1.5,0.24,0.5,1.1,1.29,0.97,0.19,Adama Traoré,Fulham,MID
240,false,90,0,0,0,1,0,0,0,1,0,0,0,15,11.0,83.0,2.0,9.6,1,0.00,0.16,0.16,1.77,0,0,0,0,0,0,0,1,false,49,4.0,3.5,0.9,0.19,0.39,1.1,1.2,1.09,0.29,Andreas Hoelgebaum Pereira,Fulham,MID
241,false,90,0,0,0,1,0,0,0,1,0,0,0,5,9.2,0.8,8.0,1.8,1,0.10,0.03,0.13,2.43,0,0,0,0,0,0,0,1,false,45,3.5,3.0,0.6,0.04,0.05,1.1,1.29,0.99,0.18,Calvin Bassey,Fulham,DEF
242,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,39,0.0,-0.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,Steven Benda,Fulham,GKP
243,false,26,0,0,0,1,0,0,0,1,0,0,0,2,3.8,11.7,4.0,2.0,0,0.00,0.05,0.05,0.94,0,0,0,0,0,0,0,0,false,48,0.5,0.0,0.0,0.03,0.23,1.33,1.7,0.42,0.21,Tom Cairney,Fulham,MID
244,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,42,3.5,3.0,1.5,0.03,0.06,1.1,1.41,0.94,0.2,Timothy Castagne,Fulham,DEF
245,false,90,0,0,0,1,0,0,0,0,0,0,0,13,25.4,0.2,0.0,2.6,1,0.00,0.00,0.00,2.43,0,0,0,0,0,0,0,2,false,44,0.5,0.0,0.2,0.04,0.04,1.26,1.22,1.0,0.07,Issa Diop,Fulham,DEF
246,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Luke Harris,Fulham,MID
247,false,90,0,0,0,1,0,0,0,0,0,0,0,5,11.0,10.9,13.0,3.5,1,0.04,0.15,0.19,2.43,0,0,0,0,0,0,0,2,false,56,4.0,3.5,4.7,0.13,0.33,1.05,1.22,1.07,0.23,Alex Iwobi,Fulham,MID
248,false,90,0,0,0,1,0,0,0,0,0,4,0,12,33.0,0.0,0.0,3.3,1,0.00,0.00,0.00,2.43,0,0,0,0,0,0,0,3,false,50,7.0,6.5,2.6,0.0,0.0,1.14,1.31,1.0,0.17,Bernd Leno,Fulham,GKP
249,false,90,0,0,0,1,0,0,0,0,0,0,0,16,11.6,2.9,0.0,1.5,1,0.00,0.01,0.01,1.77,0,0,0,0,0,0,0,2,false,48,0.0,-0.5,0.0,0.04,0.1,1.11,1.45,1.08,0.15,Saša Lukić,Fulham,MID
250,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,40,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Kevin Mbabu,Fulham,DEF
251,false,77,0,0,1,0,0,0,0,0,0,0,0,10,9.4,20.4,28.0,5.8,1,0.11,0.00,0.11,1.57,0,0,0,0,0,0,0,2,false,55,4.0,3.5,1.5,0.54,0.56,1.41,1.58,0.68,0.23,Rodrigo Muniz Carvalho,Fulham,FWD
252,false,12,0,0,0,1,0,0,0,0,0,0,0,3,0.2,0.3,0.0,0.1,0,0.00,0.00,0.00,0.87,0,0,0,0,0,0,0,1,false,55,5.0,4.5,7.4,0.51,0.6,1.07,1.23,1.13,0.34,Raúl Jiménez,Fulham,FWD
253,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tim Ream,Fulham,DEF
254,false,1,0,0,0,0,0,0,0,0,0,0,0,4,2.2,0.0,0.0,0.2,0,0.00,0.00,0.00,0.67,0,0,0,0,0,0,0,1,false,47,0.5,0.0,0.0,0.18,0.29,5.22,3.8,0.0,0.0,Harrison Reed,Fulham,MID
255,false,90,0,0,0,1,0,0,0,0,0,0,0,15,29.2,1.5,2.0,3.3,1,0.00,0.01,0.01,2.43,0,0,0,0,0,0,0,2,false,50,3.5,2.2,22.8,0.02,0.14,1.13,1.31,0.99,0.18,Antonee Robinson,Fulham,DEF
256,false,1,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.67,0,0,0,0,0,0,0,1,false,50,0.0,0.0,0.0,0.0,0.0,60.3,0.0,0.0,0.0,Jay Stansfield,Fulham,FWD
257,false,90,0,0,0,1,0,0,0,0,0,0,0,7,10.0,1.2,14.0,2.5,1,0.09,0.00,0.09,2.43,0,0,0,0,0,0,0,2,false,44,0.0,-0.2,0.2,0.07,0.1,1.2,1.21,1.07,0.14,Kenny Tete,Fulham,DEF
258,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,50,0.0,-0.5,0.3,1.8,1.8,0.0,0.0,0.0,0.0,Carlos Vinícius Alves Morais,Fulham,FWD
259,false,12,0,0,0,1,0,0,0,0,0,0,0,4,0.2,3.9,4.0,0.8,0,0.00,0.01,0.01,0.87,0,0,0,0,0,0,0,1,false,52,0.0,-0.2,0.2,0.36,0.46,1.27,1.41,0.87,0.22,Harry Wilson,Fulham,MID
260,false,16,0,0,0,0,0,0,0,0,0,0,0,2,2.0,0.0,2.0,0.4,0,0.00,0.00,0.00,0.58,0,0,0,0,0,0,0,1,false,47,0.0,0.0,0.2,0.25,0.28,2.76,3.6,0.0,0.0,Ali Al-Hamadi,Ipswich,FWD
261,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Elkan Baggott,Ipswich,DEF
262,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,49,0.5,0.5,0.0,0.22,0.42,1.36,1.62,0.81,0.2,Nathan Broadhead,Ipswich,MID
263,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,38,0.0,0.0,2.0,0.07,0.09,2.12,2.29,0.95,0.0,Cameron Burgess,Ipswich,DEF
264,false,56,0,0,0,0,0,0,0,1,0,0,0,-2,0.0,1.8,2.0,0.0,1,0.00,0.00,0.00,0.46,0,0,0,0,0,0,0,0,false,48,0.0,0.0,0.0,0.05,0.16,2.31,2.25,1.17,0.1,Wes Burns,Ipswich,MID
265,false,64,0,0,0,1,0,0,0,0,0,0,0,12,4.2,2.5,2.0,0.9,1,0.00,0.01,0.01,1.45,0,0,0,0,0,0,0,2,false,51,-0.1,-0.2,0.1,0.18,0.26,2.17,1.79,1.04,0.15,Conor Chaplin,Ipswich,MID
266,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,40,0.0,0.0,0.1,0.02,0.04,2.17,2.39,0.95,0.0,Harry Clarke,Ipswich,DEF
267,false,90,0,0,0,2,0,0,0,0,0,0,0,-1,14.8,6.1,0.0,2.1,1,0.00,0.02,0.02,2.65,0,0,0,0,0,0,0,1,false,43,0.5,0.5,1.2,0.03,0.18,2.03,2.19,1.02,0.07,Leif Davis,Ipswich,DEF
268,false,73,0,0,0,2,0,0,0,0,0,0,0,8,6.4,20.7,8.0,3.5,1,0.00,0.00,0.00,2.07,0,0,0,0,0,0,0,2,false,56,1.5,1.5,3.5,0.34,0.39,1.86,1.99,1.12,0.12,Liam Delap,Ipswich,FWD
269,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,40,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,George Edmundson,Ipswich,DEF
270,false,90,0,0,0,2,0,0,0,0,0,0,0,12,26.2,0.8,22.0,4.9,1,0.10,0.00,0.10,2.65,0,0,0,0,0,0,0,1,false,39,0.0,0.0,4.1,0.07,0.08,1.96,2.05,1.03,0.11,Jacob Greaves,Ipswich,DEF
271,false,25,0,0,0,1,0,0,0,0,0,0,0,1,5.4,1.6,4.0,1.1,0,0.00,0.03,0.03,1.21,0,0,0,0,0,0,0,1,false,49,0.0,0.0,0.0,0.0,0.1,2.85,4.19,0.0,0.0,Marcus Myers-Harness,Ipswich,MID
272,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,54,2.5,2.5,0.0,0.38,0.42,2.78,2.09,0.35,0.0,George Hirst,Ipswich,FWD
273,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cameron Humphreys,Ipswich,MID
274,false,90,0,0,0,2,0,0,0,1,0,0,0,11,7.2,1.8,18.0,2.7,1,0.27,0.02,0.29,2.65,0,0,0,0,0,0,0,1,false,52,1.0,1.0,0.3,0.09,0.16,1.91,2.14,1.05,0.12,Omari Giraud-Hutchinson,Ipswich,MID
275,false,33,0,0,0,2,0,0,0,0,0,0,0,-5,11.0,0.0,0.0,1.1,0,0.00,0.00,0.00,2.19,0,0,0,0,0,0,0,0,false,39,0.0,0.0,1.9,0.06,0.1,2.69,2.57,0.86,0.0,Ben Johnson,Ipswich,DEF
276,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,45,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,Freddie Ladapo,Ipswich,FWD
277,false,64,0,0,0,1,0,0,0,0,0,0,0,8,10.8,1.3,0.0,1.2,1,0.00,0.00,0.00,1.45,0,0,0,0,0,0,0,2,false,44,-0.5,-0.5,0.2,0.0,0.01,3.17,2.51,1.01,0.0,Massimo Luongo,Ipswich,MID
278,false,90,0,0,0,2,0,0,0,0,0,0,0,14,16.2,15.9,2.0,3.4,1,0.00,0.08,0.08,2.65,0,0,0,0,0,0,0,2,false,48,-0.5,-0.5,0.1,0.01,0.06,1.94,2.14,1.0,0.09,Sam Morsy,Ipswich,MID
279,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Corrie Ndaba,Ipswich,DEF
280,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,39,-0.5,-0.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,Cieran Slicker,Ipswich,GKP
281,false,25,0,0,0,1,0,0,0,0,0,0,0,3,3.2,0.9,2.0,0.6,0,0.02,0.01,0.03,1.21,0,0,0,0,0,0,0,1,false,48,0.5,0.5,0.0,0.11,0.25,1.72,1.69,0.19,0.0,Jack Taylor,Ipswich,MID
282,false,73,0,0,0,2,0,0,0,0,0,0,0,1,7.8,0.4,4.0,1.2,1,0.07,0.00,0.07,2.07,0,0,0,0,0,0,0,1,false,39,0.0,0.0,1.4,0.02,0.03,1.66,1.97,1.07,0.08,Axel Tuanzebe,Ipswich,DEF
283,false,90,0,0,0,2,0,0,0,0,0,3,0,9,28.2,0.0,0.0,2.8,1,0.00,0.00,0.00,2.65,0,0,0,0,0,0,0,2,false,43,-0.5,-0.5,0.2,0.0,0.0,2.14,2.67,1.0,0.17,Christian Walton,Ipswich,GKP
284,false,90,0,0,0,2,0,0,0,1,0,0,0,7,27.2,0.3,2.0,3.0,1,0.00,0.00,0.00,2.65,0,0,0,0,0,0,0,0,false,39,0.5,0.5,1.3,0.0,0.0,2.06,2.06,0.89,0.09,Luke Woolfenden,Ipswich,DEF
285,false,11,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.3,0.0,0.1,0,0.00,0.00,0.00,0.25,0,0,0,0,0,0,0,1,false,44,2.0,1.5,0.3,0.02,0.07,1.76,2.37,1.04,0.0,Boubakary Soumaré,Leicester,MID
286,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,45,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,Tom Cannon,Leicester,FWD
287,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,44,0.0,0.0,1.4,0.0,0.13,3.68,3.49,0.7,0.0,Hamza Choudhury,Leicester,MID
288,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,40,1.0,0.5,0.3,0.0,0.05,1.97,2.69,1.0,0.0,Conor Coady,Leicester,DEF
289,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,48,1.7,1.2,0.6,0.16,0.17,1.97,2.0,0.6,0.0,Patson Daka,Leicester,FWD
290,false,85,0,0,0,1,0,0,0,0,0,0,0,2,4.4,2.8,4.0,1.1,1,0.06,0.01,0.07,1.04,0,0,0,0,0,0,0,2,false,52,1.0,0.5,0.1,0.11,0.13,1.75,2.29,1.0,0.0,Bobby De Cordova-Reid,Leicester,MID
291,false,90,0,0,0,1,0,0,0,1,0,0,0,7,15.4,0.3,0.0,1.6,1,0.00,0.00,0.00,1.23,0,0,0,0,0,0,0,1,false,39,1.3,0.8,5.9,0.05,0.07,1.87,2.15,0.95,0.04,Wout Faes,Leicester,DEF
292,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,44,0.0,-0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,Michael Golding,Leicester,MID
